objectID,title,period,dynasty,reign,objectDate,objectBeginDate,objectEndDate,medium,dimensions,classification,country,region,city,tags
553211,Shabti of Djedkhonsuefankh,Third Intermediate Period,Dynasty 21,,ca. 1070–945 B.C.,-1070,-1070,Faience,H 14.8 × W 3.9 × D 3.5 cm (5 13/16 × 1 9/16 × 1 3/8 in.),,Egypt,"Upper Egypt, Thebes",,
553210,Shabti of Djedkhonsuefankh,Third Intermediate Period,Dynasty 21,,ca. 1070–945 B.C.,-1070,-1070,Faience,H 14.5 × W 5.6 × D 3.3 cm (5 11/16 × 2 3/16 × 1 5/16 in.),,Egypt,"Upper Egypt, Thebes",,
553174,Shabti of Nesenaset,Third Intermediate Period,Dynasty 21,,ca. 1070–945 B.C.,-1070,-1070,Faience,H 11.1 × W 4.4 × D 2.8 cm (4 3/8 × 1 3/4 × 1 1/8 in.),,Egypt,"Upper Egypt, Thebes",,
553212,Shabti of Djedkhonsuefankh,Third Intermediate Period,Dynasty 21,,ca. 1070–945 B.C.,-1070,-1070,Faience,H 14.7 × W 5.3 × D 3.9 cm (5 13/16 × 2 1/16 × 1 9/16 in.),,Egypt,"Upper Egypt, Thebes",,
587027,Shabti of Nesenaset,Third Intermediate Period,Dynasty 21,,ca. 1070–945 B.C.,-1070,-1070,Faience,H 10.9 × W 4.4 × D 2.7 cm (4 5/16 × 1 3/4 × 1 1/16 in.),,Egypt,"Upper Egypt, Thebes",,
587025,Shabti of Nesenaset,Third Intermediate Period,Dynasty 21,,ca. 1070–945 B.C.,-1070,-1070,Faience,H 11 × W 4.2 × D 2.7 cm (4 5/16 × 1 5/8 × 1 1/16 in.),,Egypt,"Upper Egypt, Thebes",,
561086,Shabti of Djedkhonsuefankh,Third Intermediate Period,Dynasty 21,,ca. 1070–945 B.C.,-1070,-1070,Faience,H 14.8 ×W 5.4 × D 3.7 cm (5 13/16 × 2 1/8 × 1 7/16 in.),,Egypt,"Upper Egypt, Thebes",,
587026,Shabti of Nesenaset,Third Intermediate Period,Dynasty 21,,ca. 1070–945 B.C.,-1070,-1070,Faience,H 10.5 × W 4.3 × D 3 cm (4 1/8 × 1 11/16 × 1 3/16 in.),,Egypt,"Upper Egypt, Thebes",,
553209,Signet ring,Third Intermediate Period,Dynasty 21–24,,ca. 1070–712 B.C.,-1070,-1070,Green jasper plaque on silver ring,plaque: L. 1.5 cm (9/16 in.); Diam. 2.4 cm (15/16 in.),,Egypt,,,
553744,"Shabti of the God's Wife Maatkare, daughter of Painedjem I",Third Intermediate Period,Dynasty 21,reign of Painedjem I,ca. 1070–1032 B.C.,-1070,-1070,Faience,H.12 × W. 4.4 × D. 2.9 cm (4 3/4 × 1 3/4 × 1 1/8 in.),,,"Upper Egypt, Thebes",,
553743,Shabti of the God's Wife Maatkare,Third Intermediate Period,Dynasty 21,reign of High Priest Painedjem I,ca. 1070–1032 B.C.,-1070,-1070,Faience,H. 12.1 × W. 4.2 × D. 2.5 cm (4 3/4 × 1 5/8 × 1 in.),,,"Upper Egypt, Thebes",,
545948,"Shabti of the God's Wife Maatkare, daughter of Painedjem I",Third Intermediate Period,Dynasty 21,reign of Painedjem I,ca. 1070–1032 B.C.,-1070,-1070,Faience,H. 12 × W. 4.2 × D. 2.8 cm (4 3/4 × 1 5/8 × 1 1/8 in.),,,"Upper Egypt, Thebes",,
571476,Jug fragment,"New Kingdom, Ramesside",Dynasty 19,,ca. 1295–1070 B.C.,-1295,-1070,Silver,H. 4.8 × W. 5.2 cm (1 7/8 × 2 1/16 in.),,Egypt,Eastern Delta,,
571449,Base of a situla,"New Kingdom, Ramesside",Dynasty 19,Ramesses II or slightly later,ca. 1279–1213 B.C.,-1279,-1213,Silver,H. 6.3 cm ( 2 1/2 in.); Diam. 4.7 cm (1 7/8 in.),,Egypt,Eastern Delta,,
571450,Rim fragment with handle from a shallow strainer,"New Kingdom, Ramesside",Dynasty 19,Ramesses II or slightly later,ca. 1279–1213 B.C.,-1279,-1213,Silver,L. 7 cm (2 3/4 in.); W. 4.3 cm (1 11/16 in.),,Egypt,Eastern Delta,,
571452,Body fragment from a situla,"New Kingdom, Ramesside",Dynasty 19,Ramesses II or slightly later,ca. 1295–1070 B.C.,-1295,-1070,Silver,H. 4.6 cm (1 13/16 in.); W. 3.4 cm (1 5/16 in.),,Egypt,Eastern Delta,,
561648,Vessel fragments,Third Intermediate Period,Dynasty 21–22,,ca. 1070–712 B.C.,-1070,-1070,Silver,A: H. 3 × W. 4 cm (1 3/16 × 1 9/16 in.); B: H. 2.5 × W. 2.3 cm (1 × 7/8 in.),,Egypt,Eastern Delta,,
561649,Vessel fragment,Third Intermediate Period,Dynasty 21–22,,ca. 1070–712 B.C.,-1070,-1070,Silver,H. 2.8 × W. 3.8 cm (1 1/8 × 1 1/2 in.),,Egypt,Eastern Delta,,
551646,Bead in the Form of a Bunch of Grapes,New Kingdom,Dynasty 18,reign of Amenhotep III,ca. 1390–1352 B.C.,-1390,-1352,Faience,L. 2.2 cm (7/8 in),,Egypt,"Upper Egypt, Thebes",,"[{'term': 'Grapes', 'AAT_URL': 'http://vocab.getty.edu/page/aat/300379338', 'Wikidata_URL': 'https://www.wikidata.org/wiki/Q10978'}]"
561650,Vessel fragment,Third Intermediate Period,Dynasty 21–22,,ca. 1070–712 B.C.,-1070,-1070,Silver,H. 3.2 × W. 3.8 cm (1 1/4 × 1 1/2 in.),,Egypt,Eastern Delta,,
571488,Strainer or vase fragment,"New Kingdom, Ramesside",Dynasty 19,,ca. 1295–1070 B.C.,-1295,-1070,Silver,Diam. 6.2 cm (2 7/16 in.),,Egypt,Eastern Delta,,
544695,"Amarna letter: Royal Letter from Ashur-uballit, the king of Assyria, to the king of Egypt","New Kingdom, Amarna Period",Dynasty 18,reign of Akhenaten,ca. 1353–1336 B.C.,-1353,-1336,Clay,H. 7.7 cm (3 1/16 in.); W. 5.5 cm (2 3/16 in.),,,Middle Egypt,,
591747,Cast of Hatshepsut's Punt Reliefs: Figure of Hatshepsut; Tribute from Punt,Original: New Kingdom,,,ca. 1479–1458 B.C.,-1473,-1458,Plaster,,,Egypt,"Upper Egypt, Thebes",,
591749,Cast of Hatshepsut's Punt Reliefs: Figure of Hatshepsut; Tribute from Punt,Original: New Kingdom,,,ca. 1479–1458 B.C.,-1473,-1458,Plaster,,,Egypt,"Upper Egypt, Thebes",,
591754,Cast of Hatshepsut's Punt Reliefs: Man with ankh,Original: New Kingdom,,,ca. 1479–1458 B.C.,-1473,-1458,Plaster,,,Egypt,"Upper Egypt, Thebes",,
591751,Cast of Hatshepsut's Punt Reliefs: Figure of Hatshepsut; Tribute from Punt,Original: New Kingdom,,,ca. 1479–1458 B.C.,-1473,-1458,Plaster,,,Egypt,"Upper Egypt, Thebes",,
591743,Cast of Hatshepsut's Punt Reliefs: Figure of Hatshepsut; Tribute from Punt,Original: New Kingdom,,,ca. 1479–1458 B.C.,-1473,-1458,Plaster,,,Egypt,"Upper Egypt, Thebes",,
591752,Cast of Hatshepsut's Punt Reliefs: Face of the queen/king,Original: New Kingdom,,,ca. 1479–1458 B.C.,-1473,-1458,Plaster,,,Egypt,"Upper Egypt, Thebes",,
591746,Cast of Hatshepsut's Punt Reliefs: Figure of Hatshepsut; Tribute from Punt,Original: New Kingdom,,,ca. 1479–1458 B.C.,-1473,-1458,Plaster,,,Egypt,"Upper Egypt, Thebes",,
591744,Cast of Hatshepsut's Punt Reliefs: Figure of Hatshepsut; Tribute from Punt,Original: New Kingdom,,,ca. 1479–1458 B.C.,-1473,-1458,Plaster,,,Egypt,"Upper Egypt, Thebes",,
591742,Cast of Hatshepsut's Punt Reliefs: Figure of Hatshepsut; Tribute from Punt,Original: New Kingdom,,,ca. 1479–1458 B.C.,-1473,-1458,Plaster,,,Egypt,"Upper Egypt, Thebes",,
591750,Cast of Hatshepsut's Punt Reliefs: Figure of Hatshepsut; Tribute from Punt,Original: New Kingdom,,,ca. 1479–1458 B.C.,-1473,-1458,Plaster,,,Egypt,"Upper Egypt, Thebes",,
591740,Cast of Hatshepsut's Punt Reliefs: Figure of Hatshepsut; Tribute from Punt,Original: New Kingdom,,,ca. 1479–1458 B.C.,-1473,-1458,Plaster,,,Egypt,"Upper Egypt, Thebes",,
